NUM_HOLES,WIDTH,HEIGHT,TOOL_TYPES,TOOL_COUNTS,Algorithm,Cost,Time(s),Peak Memory(KB)
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",Greedy Algorithm,555.0779270174569,0.035529000000678934,11.87890625
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",Tool-Bundled 2-Opt,571.6805730911747,159.89277270000457,16.48046875
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",State-Aware 2-Opt,498.1941675861995,251.08348190000106,15.09375
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",Held-Karp (Optimal),nan,nan,nan
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",Proposed Method,504.82733448020866,18.229991700005485,466.76953125
300,500,500,"['M4', 'M8']","{'M4': 147, 'M8': 153}",1-Tree Lower Bound,458.8958387869221,18.157707300000766,1796.8359375
