NUM_HOLES,WIDTH,HEIGHT,TOOL_TYPES,TOOL_COUNTS,Algorithm,Cost,Time(s),Peak Memory(KB)
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",Greedy Algorithm,110.07542217325555,0.00019520000205375254,2.7890625
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",Tool-Bundled 2-Opt,159.3413423246639,0.002866400005586911,3.451171875
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",State-Aware 2-Opt,99.31176197025177,0.005856499999936204,3.0703125
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",Held-Karp (Optimal),99.31176197025177,138.63317110000207,689131.0390625
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",Proposed Method,119.76991110142578,0.13669119999394752,195.171875
20,500,500,"['M4', 'M8']","{'M4': 11, 'M8': 9}",1-Tree Lower Bound,99.31176197025177,0.0007852999988244846,7.7265625
