NUM_HOLES,WIDTH,HEIGHT,TOOL_TYPES,TOOL_COUNTS,Algorithm,Cost,Time(s),Peak Memory(KB)
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",Greedy Algorithm,300.6888995671368,0.004080999999132473,10.2890625
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",Tool-Bundled 2-Opt,318.2494639811414,1.4521562000008998,12.1484375
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",State-Aware 2-Opt,270.14086293037366,4.313136400000076,12.1279296875
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",Held-Karp (Optimal),nan,nan,nan
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",Proposed Method,331.73053253227255,1.2203194000030635,580.8740234375
100,500,500,"['M4', 'M8']","{'M4': 58, 'M8': 42}",1-Tree Lower Bound,257.4287525966566,1.4584276000023237,204.609375
